transaction_id,ingredient_id,quantity,transaction_type,date,reference
2965,35,10.0,Purchase,2024-03-07,2023-05-12
2966,38,7.0,Purchase,2024-09-29,2023-02-19
2967,20,99.0,Adjustment,2023-11-23,2024-06-21
2968,35,17.0,Purchase,2023-03-23,2024-05-12
2969,46,11.0,Purchase,2024-08-09,2023-02-03
2970,32,43.0,Adjustment,2024-08-03,2023-10-19
2971,23,5.0,Consumption,2023-09-16,2023-02-02
2972,21,1.0,Purchase,2024-08-31,2023-06-04
2973,53,13.0,Consumption,2023-04-13,2023-06-12
2974,52,3.0,Purchase,2024-07-04,2023-07-31
2975,61,18.0,Purchase,2023-08-20,2024-04-26
2976,57,62.0,Adjustment,2023-07-07,2023-04-07
2977,15,29.0,Adjustment,2024-01-03,2023-09-08
2978,23,64.0,Adjustment,2024-09-12,2024-04-12
2979,12,56.0,Adjustment,2024-01-27,2024-01-12
2980,48,18.0,Adjustment,2023-05-12,2024-07-02
2981,23,6.0,Purchase,2023-10-20,2024-07-27
2982,26,98.0,Adjustment,2024-01-08,2023-06-19
2983,18,2.0,Purchase,2024-05-21,2023-05-23
2984,54,48.0,Adjustment,2024-10-31,2024-10-12
2985,35,12.0,Consumption,2023-11-16,2023-07-27
2986,7,1.0,Purchase,2023-03-05,2023-11-13
2987,16,91.0,Adjustment,2024-06-03,2023-07-24
2988,6,3.0,Consumption,2023-11-30,2023-11-08
2989,33,2.0,Purchase,2023-12-31,2024-10-07
2990,15,18.0,Consumption,2024-04-16,2023-06-23
2991,40,8.0,Consumption,2024-02-25,2023-12-11
2992,28,20.0,Purchase,2023-03-16,2023-04-07
2993,7,38.0,Adjustment,2024-03-20,2023-09-05
2994,8,20.0,Purchase,2023-02-13,2023-09-14
2995,40,23.0,Adjustment,2024-05-13,2024-09-20
2996,23,17.0,Consumption,2024-02-09,2024-01-11
2997,33,3.0,Purchase,2024-03-26,2024-04-02
2998,25,14.0,Purchase,2023-08-28,2023-02-16
2999,52,12.0,Purchase,2023-11-26,2023-05-23
3000,35,67.0,Adjustment,2024-09-19,2024-03-29
3001,52,16.0,Purchase,2024-02-28,2024-05-13
3002,17,10.0,Consumption,2023-08-08,2023-08-05
3003,16,10.0,Consumption,2024-06-13,2023-04-04
3004,58,7.0,Consumption,2024-08-01,2024-02-15
3005,54,91.0,Adjustment,2023-10-30,2024-10-31
3006,12,2.0,Purchase,2024-06-05,2024-06-17
3007,27,19.0,Consumption,2023-05-29,2023-06-02
3008,32,15.0,Consumption,2023-12-11,2024-09-13
3009,55,75.0,Adjustment,2024-06-15,2023-09-29
3010,20,89.0,Adjustment,2023-07-03,2023-09-23
3011,51,4.0,Consumption,2024-05-08,2024-01-27
3012,46,6.0,Purchase,2024-04-26,2024-02-09
3013,16,17.0,Adjustment,2023-09-24,2024-10-14
3014,33,28.0,Adjustment,2023-12-12,2024-03-27
3015,59,8.0,Purchase,2024-08-08,2024-08-30
3016,49,16.0,Consumption,2023-01-23,2023-12-02
3017,33,19.0,Consumption,2024-03-27,2024-02-03
3018,30,10.0,Consumption,2024-06-05,2024-01-16
3019,36,2.0,Purchase,2023-09-11,2023-03-26
3020,2,12.0,Consumption,2023-10-11,2023-08-05
3021,44,29.0,Adjustment,2024-01-07,2023-07-12
3022,25,14.0,Consumption,2024-07-01,2024-05-26
3023,51,33.0,Adjustment,2023-07-16,2023-11-20
3024,35,79.0,Adjustment,2024-02-01,2023-11-19
3025,9,7.0,Consumption,2024-03-14,2024-03-09
3026,54,5.0,Purchase,2024-07-29,2024-04-28
3027,35,18.0,Consumption,2023-03-23,2023-09-15
3028,37,20.0,Consumption,2024-08-30,2023-02-01
3029,2,34.0,Adjustment,2024-09-07,2024-02-21
3030,51,53.0,Adjustment,2023-05-14,2023-06-23
3031,27,60.0,Adjustment,2024-01-14,2023-12-03
3032,29,16.0,Adjustment,2023-04-17,2024-04-08
3033,54,10.0,Consumption,2023-08-31,2023-05-04
3034,5,31.0,Adjustment,2024-03-16,2023-01-20
3035,4,81.0,Adjustment,2023-08-01,2024-09-01
3036,9,7.0,Consumption,2023-03-18,2024-10-01
3037,1,19.0,Consumption,2023-01-14,2024-05-24
3038,53,14.0,Consumption,2023-04-22,2023-08-10
3039,46,20.0,Consumption,2023-11-29,2024-01-26
3040,9,94.0,Adjustment,2024-05-03,2024-04-11
3041,42,12.0,Consumption,2023-10-20,2023-03-01
3042,51,73.0,Adjustment,2024-05-11,2024-09-05
3043,48,20.0,Purchase,2024-07-05,2024-01-17
3044,26,30.0,Adjustment,2023-07-05,2023-06-10
3045,39,10.0,Consumption,2023-11-16,2024-04-07
3046,61,83.0,Adjustment,2023-08-11,2024-03-17
3047,50,82.0,Adjustment,2023-11-06,2024-05-07
3048,50,10.0,Purchase,2023-06-11,2024-04-27
3049,3,18.0,Purchase,2024-05-14,2024-01-19
3050,55,15.0,Purchase,2023-03-31,2024-08-06
3051,18,53.0,Adjustment,2024-08-22,2024-02-19
3052,28,14.0,Purchase,2024-04-06,2024-09-22
3053,55,50.0,Adjustment,2023-12-29,2024-07-21
3054,33,37.0,Adjustment,2024-02-29,2023-05-06
3055,26,3.0,Consumption,2024-07-01,2023-05-12
3056,15,4.0,Purchase,2024-02-21,2024-10-01
3057,42,7.0,Consumption,2024-04-06,2024-09-12
3058,26,17.0,Purchase,2024-02-28,2024-05-16
3059,18,14.0,Consumption,2023-07-23,2024-06-09
3060,38,13.0,Consumption,2023-09-21,2023-05-22
3061,44,15.0,Purchase,2024-10-04,2024-04-28
3062,8,11.0,Purchase,2023-02-27,2023-12-13
3063,55,13.0,Purchase,2023-06-20,2024-02-06
3064,9,16.0,Consumption,2023-05-29,2024-08-10
3065,39,9.0,Consumption,2023-05-12,2023-08-09
3066,12,34.0,Adjustment,2024-07-15,2023-02-28
3067,15,8.0,Consumption,2023-07-18,2023-11-11
3068,60,5.0,Purchase,2023-12-29,2023-10-27
3069,8,5.0,Purchase,2023-05-16,2023-07-11
3070,42,21.0,Adjustment,2024-08-08,2024-10-04
3071,15,12.0,Purchase,2023-01-20,2024-03-30
3072,23,6.0,Consumption,2024-10-03,2023-01-08
3073,49,17.0,Purchase,2023-09-22,2023-10-20
3074,32,9.0,Consumption,2023-09-16,2024-05-12
3075,51,19.0,Purchase,2024-07-01,2024-09-01
3076,7,15.0,Purchase,2023-04-24,2024-06-06
3077,53,4.0,Purchase,2024-10-27,2024-09-18
3078,47,1.0,Purchase,2024-06-01,2024-06-18
3079,20,14.0,Consumption,2024-10-15,2024-01-01
3080,46,2.0,Consumption,2024-01-12,2023-12-15
3081,25,1.0,Purchase,2023-12-03,2024-10-18
3082,37,2.0,Purchase,2024-05-28,2023-03-26
3083,21,14.0,Purchase,2023-09-05,2023-11-15
3084,29,67.0,Adjustment,2023-01-20,2023-02-09
3085,51,16.0,Consumption,2024-09-15,2024-06-27
3086,54,100.0,Adjustment,2024-06-18,2024-03-16
3087,36,11.0,Consumption,2023-10-17,2023-03-06
3088,37,17.0,Purchase,2023-09-11,2024-05-25
3089,12,22.0,Adjustment,2023-01-17,2023-08-05
3090,49,5.0,Purchase,2024-03-25,2024-10-13
3091,1,15.0,Consumption,2023-04-10,2023-02-01
3092,18,6.0,Purchase,2024-07-18,2023-06-09
3093,51,83.0,Adjustment,2024-10-23,2024-05-04
3094,40,1.0,Consumption,2023-02-20,2023-11-07
3095,15,98.0,Adjustment,2023-01-03,2024-02-18
3096,60,18.0,Consumption,2023-08-17,2023-12-21
3097,5,6.0,Purchase,2023-05-22,2023-08-14
3098,14,82.0,Adjustment,2023-05-12,2023-05-05
3099,42,44.0,Adjustment,2023-09-29,2024-03-04
3100,14,5.0,Purchase,2023-10-20,2023-12-08
3101,23,5.0,Purchase,2023-05-12,2023-12-26
3102,22,15.0,Purchase,2023-10-18,2024-09-30
3103,56,14.0,Purchase,2023-01-29,2024-09-07
3104,33,91.0,Adjustment,2024-01-31,2024-09-24
3105,47,13.0,Purchase,2023-04-06,2023-05-28
3106,57,8.0,Consumption,2023-09-01,2023-05-30
3107,27,59.0,Adjustment,2023-08-22,2023-12-23
3108,1,62.0,Adjustment,2024-09-04,2024-06-24
3109,12,16.0,Consumption,2023-07-09,2023-01-16
3110,54,7.0,Consumption,2023-07-17,2024-04-30
3111,42,5.0,Consumption,2024-05-14,2024-05-03
3112,23,66.0,Adjustment,2024-03-20,2023-07-04
3113,58,7.0,Purchase,2023-08-28,2023-10-08
3114,36,52.0,Adjustment,2023-07-22,2023-07-10
3115,24,16.0,Purchase,2023-03-15,2023-03-30
3116,52,20.0,Purchase,2024-01-02,2024-09-21
3117,18,46.0,Adjustment,2023-11-10,2023-02-04
3118,3,19.0,Adjustment,2023-05-04,2024-07-11
3119,17,63.0,Adjustment,2023-12-30,2023-05-13
3120,55,3.0,Purchase,2023-12-12,2023-04-27
3121,5,7.0,Consumption,2024-01-25,2024-08-06
3122,27,19.0,Adjustment,2023-03-29,2023-05-13
3123,8,91.0,Adjustment,2024-07-08,2024-10-25
3124,29,3.0,Consumption,2024-06-18,2024-06-07
3125,15,1.0,Consumption,2024-06-24,2023-10-16
3126,49,2.0,Purchase,2023-02-26,2023-02-25
3127,29,20.0,Consumption,2023-02-20,2023-06-02
3128,8,8.0,Consumption,2023-12-10,2023-09-26
3129,32,20.0,Purchase,2024-05-29,2024-08-08
3130,39,15.0,Consumption,2024-07-10,2024-03-11
3131,33,16.0,Adjustment,2024-01-17,2024-09-05
3132,8,15.0,Consumption,2024-06-22,2023-01-06
3133,55,18.0,Consumption,2024-10-11,2023-11-01
3134,4,83.0,Adjustment,2024-01-19,2023-12-14
3135,57,1.0,Purchase,2023-10-23,2024-07-07
3136,29,14.0,Purchase,2023-11-26,2023-06-21
3137,60,54.0,Adjustment,2023-12-13,2023-03-02
3138,36,14.0,Purchase,2023-04-24,2024-02-29
3139,34,3.0,Purchase,2023-10-18,2024-05-12
3140,24,16.0,Consumption,2024-01-16,2024-01-15
3141,60,13.0,Consumption,2023-01-29,2024-02-22
3142,60,27.0,Adjustment,2023-04-12,2024-04-22
3143,17,10.0,Consumption,2024-07-15,2024-05-14
3144,56,88.0,Adjustment,2024-09-16,2023-11-26
3145,39,1.0,Purchase,2024-09-20,2024-04-12
3146,28,14.0,Consumption,2024-09-02,2024-06-04
3147,60,22.0,Adjustment,2024-09-23,2024-02-07
3148,52,4.0,Consumption,2024-04-04,2023-10-08
3149,56,15.0,Consumption,2023-05-30,2024-03-14
3150,17,4.0,Purchase,2023-08-01,2024-02-05
3151,25,77.0,Adjustment,2023-05-26,2024-03-12
3152,49,13.0,Adjustment,2024-10-25,2023-06-14
3153,54,3.0,Purchase,2024-04-14,2023-06-10
3154,9,9.0,Consumption,2023-06-25,2023-10-25
3155,9,3.0,Consumption,2024-07-09,2023-03-16
3156,32,12.0,Purchase,2023-12-09,2023-05-17
3157,4,56.0,Adjustment,2024-08-24,2023-04-08
3158,11,97.0,Adjustment,2023-02-10,2023-11-15
3159,9,12.0,Purchase,2023-09-20,2023-10-03
3160,54,4.0,Consumption,2023-08-27,2023-06-22
3161,54,18.0,Consumption,2023-06-07,2024-05-31
3162,46,20.0,Purchase,2024-03-23,2023-07-19
3163,36,11.0,Consumption,2023-01-14,2023-08-10
3164,4,58.0,Adjustment,2024-01-28,2023-10-13
3165,60,5.0,Consumption,2024-02-09,2023-03-14
3166,29,1.0,Consumption,2023-08-08,2023-08-06
3167,49,2.0,Purchase,2023-05-22,2023-02-10
3168,11,19.0,Purchase,2024-08-07,2024-03-17
3169,49,16.0,Adjustment,2024-09-27,2023-10-01
3170,9,4.0,Consumption,2024-06-27,2023-07-22
3171,60,2.0,Consumption,2024-06-01,2023-04-22
3172,30,13.0,Consumption,2024-01-02,2023-05-07
3173,54,19.0,Purchase,2024-09-25,2023-08-21
3174,52,15.0,Consumption,2023-03-26,2024-06-22
3175,53,5.0,Purchase,2024-10-26,2024-03-06
3176,24,8.0,Consumption,2024-05-03,2024-10-29
3177,52,16.0,Consumption,2023-12-09,2024-04-05
3178,46,44.0,Adjustment,2023-01-29,2023-03-19
3179,44,4.0,Consumption,2023-02-12,2024-01-17
3180,48,8.0,Consumption,2023-04-10,2024-05-05
3181,26,7.0,Consumption,2023-11-07,2023-06-10
3182,56,11.0,Adjustment,2023-06-07,2023-05-20
3183,59,14.0,Purchase,2023-11-11,2023-06-08
3184,35,16.0,Purchase,2024-09-03,2023-11-17
3185,4,15.0,Consumption,2023-02-20,2024-02-18
3186,48,14.0,Consumption,2023-04-07,2023-09-03
3187,6,10.0,Purchase,2024-01-28,2023-10-18
3188,32,8.0,Consumption,2023-02-27,2023-01-25
3189,32,10.0,Purchase,2024-09-05,2023-10-12
3190,15,15.0,Consumption,2024-05-22,2024-07-03
3191,24,94.0,Adjustment,2024-10-16,2024-08-05
3192,27,18.0,Purchase,2024-08-07,2024-08-19
3193,61,89.0,Adjustment,2024-04-27,2023-10-01
3194,36,50.0,Adjustment,2024-01-29,2023-08-08
3195,21,4.0,Purchase,2024-03-24,2023-06-01
3196,53,14.0,Purchase,2023-09-12,2024-08-11
3197,29,99.0,Adjustment,2023-12-13,2024-10-09
3198,4,20.0,Consumption,2023-01-05,2023-09-05
3199,20,21.0,Adjustment,2023-01-30,2024-01-23
3200,59,55.0,Adjustment,2024-08-30,2024-06-25
3201,12,17.0,Purchase,2023-08-24,2023-07-10
3202,21,2.0,Consumption,2024-03-26,2023-12-31
3203,18,90.0,Adjustment,2023-11-12,2023-10-18
3204,42,15.0,Purchase,2024-03-22,2024-02-13
3205,27,8.0,Consumption,2023-07-23,2023-07-17
3206,26,17.0,Consumption,2023-06-17,2023-04-17
3207,8,17.0,Purchase,2024-05-04,2024-09-28
3208,11,17.0,Adjustment,2023-05-24,2023-04-10
3209,14,49.0,Adjustment,2024-09-09,2024-01-21
3210,6,9.0,Consumption,2024-04-30,2023-05-20
3211,25,19.0,Adjustment,2024-01-01,2024-03-24
3212,50,3.0,Purchase,2024-09-05,2023-10-09
3213,32,10.0,Consumption,2024-06-11,2023-06-13
3214,59,16.0,Consumption,2024-02-08,2023-10-20
3215,22,15.0,Adjustment,2023-09-26,2023-01-30
3216,55,16.0,Adjustment,2023-06-18,2023-10-14
3217,56,88.0,Adjustment,2023-12-05,2023-02-14
3218,52,86.0,Adjustment,2023-04-15,2023-10-29
3219,14,6.0,Purchase,2023-12-28,2024-07-23
3220,46,2.0,Consumption,2024-05-28,2024-04-21
3221,53,6.0,Consumption,2024-07-13,2023-07-14
3222,4,17.0,Consumption,2023-04-01,2023-05-02
3223,16,13.0,Purchase,2024-04-05,2024-08-21
3224,60,21.0,Adjustment,2023-07-10,2024-09-25
3225,60,15.0,Consumption,2023-07-03,2023-10-22
3226,59,4.0,Consumption,2024-04-22,2023-05-25
3227,29,12.0,Consumption,2023-05-13,2024-02-05
3228,17,15.0,Purchase,2024-10-11,2023-11-19
3229,51,8.0,Consumption,2023-06-28,2024-08-18
3230,53,9.0,Purchase,2023-03-07,2024-07-26
3231,34,89.0,Adjustment,2024-08-16,2024-05-28
3232,27,74.0,Adjustment,2023-04-15,2024-05-07
3233,3,45.0,Adjustment,2024-05-25,2023-04-30
3234,50,7.0,Consumption,2023-03-23,2023-05-10
3235,11,8.0,Purchase,2024-05-19,2023-09-29
3236,40,90.0,Adjustment,2024-05-26,2023-05-01
3237,33,79.0,Adjustment,2024-07-14,2024-04-24
3238,6,16.0,Consumption,2024-08-27,2023-05-10
3239,18,13.0,Purchase,2024-05-14,2023-01-11
3240,26,4.0,Purchase,2023-06-21,2023-05-31
3241,34,14.0,Purchase,2023-10-24,2023-06-22
3242,39,18.0,Consumption,2023-03-18,2023-01-06
3243,52,11.0,Purchase,2023-09-01,2024-01-22
3244,37,69.0,Adjustment,2024-09-16,2023-12-03
3245,53,2.0,Consumption,2024-07-13,2024-02-19
3246,59,12.0,Consumption,2023-11-05,2023-10-30
3247,6,10.0,Purchase,2023-07-21,2023-08-11
3248,25,15.0,Purchase,2023-03-01,2023-06-10
3249,60,16.0,Adjustment,2024-10-23,2024-02-06
3250,57,8.0,Consumption,2023-05-07,2024-01-21
3251,32,1.0,Purchase,2023-03-24,2023-03-19
3252,60,13.0,Purchase,2024-08-15,2023-11-30
3253,2,36.0,Adjustment,2023-03-22,2024-03-01
3254,30,20.0,Purchase,2024-08-12,2023-08-21
3255,12,4.0,Purchase,2024-01-02,2024-07-14
3256,4,67.0,Adjustment,2024-06-02,2023-07-16
3257,16,28.0,Adjustment,2024-08-03,2023-03-10
3258,21,3.0,Purchase,2024-10-15,2023-04-15
3259,52,20.0,Consumption,2023-02-15,2024-10-02
3260,42,31.0,Adjustment,2023-08-22,2024-01-01
3261,59,12.0,Purchase,2023-06-21,2023-12-16
3262,38,98.0,Adjustment,2024-05-17,2024-03-18
3263,32,14.0,Purchase,2023-02-12,2023-07-09
3264,49,26.0,Adjustment,2024-01-24,2024-10-09
3265,21,23.0,Adjustment,2023-07-11,2023-08-13
3266,30,8.0,Purchase,2023-08-11,2024-09-19
3267,44,83.0,Adjustment,2023-02-07,2024-10-26
3268,22,42.0,Adjustment,2023-06-21,2024-07-30
3269,1,10.0,Consumption,2023-12-22,2024-08-29
3270,4,35.0,Adjustment,2023-12-08,2024-04-27
3271,44,2.0,Consumption,2023-04-04,2024-07-11
3272,24,17.0,Purchase,2023-03-12,2023-06-22
3273,23,11.0,Purchase,2023-05-28,2023-09-04
3274,33,98.0,Adjustment,2024-07-27,2024-02-09
3275,49,4.0,Purchase,2024-07-27,2024-01-19
3276,28,5.0,Purchase,2023-03-28,2023-06-19
3277,36,3.0,Consumption,2023-06-14,2023-04-05
3278,8,13.0,Purchase,2023-09-25,2024-04-25
3279,47,17.0,Consumption,2024-09-10,2024-07-29
3280,61,96.0,Adjustment,2023-07-13,2023-05-10
3281,22,12.0,Purchase,2023-06-19,2023-06-05
3282,12,66.0,Adjustment,2023-04-02,2023-06-12
3283,1,31.0,Adjustment,2023-01-27,2024-04-01
3284,54,53.0,Adjustment,2023-05-25,2023-07-17
3285,61,44.0,Adjustment,2023-05-13,2024-01-03
3286,44,91.0,Adjustment,2023-07-09,2023-09-09
3287,16,46.0,Adjustment,2023-01-15,2024-05-05
3288,44,59.0,Adjustment,2024-03-02,2024-07-15
3289,49,5.0,Consumption,2024-05-02,2023-01-18
3290,17,7.0,Purchase,2023-04-01,2024-03-28
3291,14,18.0,Purchase,2024-10-08,2023-08-30
3292,51,16.0,Purchase,2024-06-05,2023-10-15
3293,12,15.0,Adjustment,2024-05-11,2024-05-06
3294,25,15.0,Purchase,2024-04-19,2023-01-01
3295,35,14.0,Purchase,2023-11-24,2023-10-14
3296,57,12.0,Adjustment,2023-12-27,2024-07-15
3297,22,14.0,Consumption,2023-08-08,2023-06-18
3298,17,39.0,Adjustment,2023-06-05,2024-09-07
3299,49,16.0,Consumption,2024-03-02,2023-12-02
3300,32,18.0,Consumption,2023-09-11,2023-11-27
3301,20,100.0,Adjustment,2024-03-24,2023-02-12
3302,2,6.0,Purchase,2024-08-03,2023-05-10
3303,58,64.0,Adjustment,2023-10-25,2023-05-11
3304,14,18.0,Purchase,2024-08-22,2024-07-24
3305,59,10.0,Consumption,2023-07-23,2024-08-20
3306,36,96.0,Adjustment,2024-05-31,2024-05-25
3307,27,18.0,Consumption,2024-01-24,2023-02-08
3308,30,7.0,Consumption,2023-01-15,2024-02-19
3309,49,36.0,Adjustment,2023-07-11,2023-03-07
3310,48,78.0,Adjustment,2023-04-14,2024-07-29
3311,51,6.0,Purchase,2023-03-31,2024-03-24
3312,11,17.0,Consumption,2023-03-28,2024-10-25
3313,17,3.0,Consumption,2023-02-12,2023-12-16
3314,52,14.0,Consumption,2024-04-18,2024-07-19
3315,58,19.0,Purchase,2023-11-08,2023-03-01
3316,7,5.0,Consumption,2023-06-13,2024-05-04
3317,54,68.0,Adjustment,2023-03-28,2024-01-28
3318,48,53.0,Adjustment,2024-01-12,2024-07-22
3319,1,12.0,Consumption,2023-08-28,2024-09-18
3320,34,20.0,Adjustment,2023-12-07,2024-09-19
3321,27,12.0,Consumption,2023-12-09,2023-09-04
3322,8,3.0,Purchase,2024-01-18,2024-01-12
3323,39,14.0,Purchase,2023-04-26,2023-02-17
3324,24,88.0,Adjustment,2023-03-09,2023-05-08
3325,35,70.0,Adjustment,2024-08-02,2024-09-13
3326,35,10.0,Consumption,2023-07-17,2023-04-02
3327,5,12.0,Consumption,2024-04-07,2024-04-24
3328,35,14.0,Consumption,2024-01-12,2024-07-24
3329,9,40.0,Adjustment,2023-09-29,2024-02-10
3330,7,4.0,Purchase,2024-03-09,2023-10-22
3331,3,6.0,Purchase,2024-10-22,2023-06-23
3332,56,19.0,Consumption,2023-10-18,2024-03-13
3333,28,95.0,Adjustment,2023-02-24,2023-06-01
3334,53,6.0,Purchase,2024-10-05,2023-01-13
3335,28,16.0,Purchase,2024-10-27,2023-07-03
3336,8,9.0,Consumption,2024-05-13,2024-04-12
3337,15,8.0,Purchase,2024-05-29,2024-10-07
3338,25,8.0,Purchase,2023-07-06,2023-09-06
3339,6,20.0,Consumption,2023-11-28,2023-12-10
3340,49,76.0,Adjustment,2024-04-24,2023-06-22
3341,55,16.0,Consumption,2024-08-06,2023-12-09
3342,6,20.0,Consumption,2024-04-16,2024-10-07
3343,57,15.0,Adjustment,2023-11-12,2023-09-09
3344,46,14.0,Consumption,2023-01-23,2023-09-13
3345,37,5.0,Consumption,2023-07-17,2023-06-27
3346,26,94.0,Adjustment,2023-06-11,2024-09-23
3347,21,96.0,Adjustment,2024-03-24,2023-04-26
3348,34,7.0,Consumption,2024-08-15,2023-10-30
3349,59,7.0,Consumption,2024-10-21,2023-03-29
3350,39,1.0,Purchase,2023-11-18,2024-06-09
3351,6,47.0,Adjustment,2023-01-10,2023-02-08
3352,22,10.0,Adjustment,2023-09-22,2023-06-27
3353,37,13.0,Consumption,2023-02-16,2024-03-09
3354,44,20.0,Consumption,2024-05-25,2023-06-05
3355,27,80.0,Adjustment,2023-02-17,2024-02-05
3356,42,10.0,Purchase,2024-05-11,2024-06-06
3357,56,7.0,Purchase,2024-08-15,2023-04-22
3358,5,14.0,Consumption,2024-04-30,2023-12-19
3359,30,77.0,Adjustment,2023-04-28,2024-04-15
3360,55,99.0,Adjustment,2024-06-25,2024-09-12
3361,48,4.0,Consumption,2024-06-25,2023-08-28
3362,25,66.0,Adjustment,2023-01-31,2023-10-27
3363,61,4.0,Consumption,2024-04-16,2023-02-26
3364,39,20.0,Purchase,2023-06-30,2024-06-29
3365,48,10.0,Adjustment,2024-01-04,2023-11-30
3366,50,9.0,Consumption,2024-09-20,2023-08-08
3367,58,5.0,Purchase,2024-01-29,2023-10-30
3368,59,20.0,Adjustment,2023-12-30,2023-10-19
3369,37,64.0,Adjustment,2024-10-07,2023-11-28
3370,33,67.0,Adjustment,2023-02-04,2024-01-08
3371,59,9.0,Consumption,2023-10-27,2024-08-12
3372,29,70.0,Adjustment,2024-04-24,2024-05-23
3373,47,15.0,Purchase,2023-06-04,2024-05-22
3374,52,10.0,Purchase,2023-08-09,2024-06-25
3375,60,14.0,Consumption,2023-08-22,2023-06-19
3376,3,80.0,Adjustment,2024-06-16,2024-07-30
3377,34,54.0,Adjustment,2024-05-03,2024-01-27
3378,46,22.0,Adjustment,2023-09-30,2023-03-08
3379,33,2.0,Consumption,2023-03-11,2024-07-13
3380,37,9.0,Consumption,2023-10-01,2024-06-15
3381,54,17.0,Consumption,2023-01-08,2024-01-16
3382,29,18.0,Purchase,2024-06-17,2023-04-27
3383,14,3.0,Purchase,2024-08-07,2024-02-27
3384,15,11.0,Purchase,2024-06-12,2024-02-21
3385,22,1.0,Purchase,2023-05-07,2023-11-21
3386,2,11.0,Consumption,2024-04-15,2024-07-23
3387,16,11.0,Consumption,2023-07-06,2023-11-30
3388,6,1.0,Consumption,2024-05-19,2024-02-29
3389,38,48.0,Adjustment,2024-06-20,2023-05-13
3390,16,8.0,Consumption,2024-05-03,2023-06-07
3391,26,7.0,Purchase,2023-03-06,2024-07-22
3392,21,18.0,Purchase,2023-03-13,2023-01-05
3393,34,3.0,Consumption,2024-04-03,2023-05-14
3394,9,4.0,Consumption,2024-02-17,2023-09-25
3395,50,11.0,Consumption,2023-06-04,2024-10-26
3396,11,4.0,Purchase,2024-04-23,2023-08-28
3397,29,8.0,Purchase,2023-10-13,2023-05-23
3398,33,8.0,Consumption,2023-01-08,2023-01-16
3399,6,74.0,Adjustment,2023-09-07,2024-01-14
3400,57,33.0,Adjustment,2023-11-10,2024-02-10
3401,49,8.0,Consumption,2023-04-28,2024-09-21
3402,9,18.0,Adjustment,2023-05-20,2024-10-26
3403,1,11.0,Consumption,2023-01-05,2023-03-02
3404,61,10.0,Consumption,2024-02-27,2024-06-18
3405,15,32.0,Adjustment,2024-02-22,2024-02-15
3406,11,12.0,Consumption,2024-06-16,2023-11-27
3407,59,2.0,Purchase,2024-08-19,2023-04-30
3408,37,7.0,Consumption,2023-11-12,2023-10-21
3409,33,1.0,Consumption,2024-05-07,2024-08-19
3410,50,13.0,Consumption,2023-10-06,2023-05-25
3411,25,25.0,Adjustment,2023-06-08,2023-09-17
3412,59,35.0,Adjustment,2023-07-10,2023-05-28
3413,33,56.0,Adjustment,2024-06-22,2023-04-17
3414,16,12.0,Purchase,2023-05-12,2023-10-22
3415,36,5.0,Consumption,2024-05-30,2023-09-09
3416,8,9.0,Purchase,2023-02-03,2024-01-29
3417,35,55.0,Adjustment,2023-01-06,2023-05-24
3418,48,11.0,Purchase,2024-09-26,2024-05-30
3419,58,5.0,Consumption,2024-04-14,2023-07-21
3420,6,18.0,Purchase,2024-08-25,2024-01-11
3421,51,10.0,Consumption,2024-03-27,2023-08-05
3422,17,38.0,Adjustment,2024-03-26,2023-06-15
3423,40,31.0,Adjustment,2023-05-20,2024-06-13
3424,12,18.0,Consumption,2024-04-16,2023-07-04
3425,9,19.0,Consumption,2023-03-02,2024-04-08
3426,55,3.0,Consumption,2024-05-22,2024-07-20
3427,56,45.0,Adjustment,2023-02-18,2023-05-17
3428,21,18.0,Purchase,2023-01-03,2024-08-05
3429,35,13.0,Consumption,2024-04-13,2023-12-31
3430,20,38.0,Adjustment,2024-01-30,2023-02-07
3431,20,18.0,Purchase,2023-03-29,2023-09-12
3432,57,13.0,Consumption,2024-04-15,2023-05-07
3433,26,15.0,Consumption,2023-03-25,2024-04-05
3434,16,8.0,Consumption,2024-06-28,2023-09-11
3435,54,35.0,Adjustment,2023-06-10,2023-11-19
3436,50,6.0,Purchase,2023-07-03,2024-05-07
3437,22,11.0,Purchase,2023-12-29,2023-01-16
3438,51,10.0,Consumption,2024-02-13,2024-09-02
3439,25,4.0,Consumption,2023-03-24,2023-07-20
3440,58,14.0,Purchase,2023-06-10,2024-04-27
3441,2,11.0,Consumption,2023-09-30,2024-08-01
3442,20,74.0,Adjustment,2024-02-08,2023-07-21
3443,60,20.0,Consumption,2023-03-27,2024-08-06
3444,8,8.0,Purchase,2024-03-04,2024-06-13
3445,58,6.0,Purchase,2024-01-01,2023-09-27
3446,1,28.0,Adjustment,2023-05-23,2024-05-02
