id,order_id,payment_date,method,amount
3056,3056,2024-01-14 20:34:55,Transfer,225.0
3057,3057,2024-10-03 08:58:02,Cash,210.0
3058,3058,2024-03-14 13:56:27,Transfer,180.0
3059,3059,2024-10-16 19:40:41,Transfer,35.0
3060,3060,2024-12-05 10:53:39,Transfer,80.0
3061,3061,2024-10-25 21:43:35,Transfer,140.0
3062,3062,2024-08-10 10:26:33,Card,160.0
3063,3063,2024-07-12 20:56:28,Cash,210.0
3064,3064,2024-05-27 00:39:41,Cash,50.0
3065,3065,2024-06-19 08:30:29,Cash,300.0
3066,3066,2024-09-25 04:47:50,Transfer,180.0
3067,3067,2024-11-30 23:50:40,Transfer,320.0
3068,3068,2024-07-08 00:28:28,Cash,280.0
3069,3069,2024-06-06 01:06:01,Transfer,210.0
3070,3070,2024-07-13 21:42:57,Card,85.0
3071,3071,2024-08-15 16:29:57,Transfer,325.0
3072,3072,2024-09-12 04:51:05,Transfer,85.0
3073,3073,2024-04-08 09:33:53,Card,80.0
3074,3074,2024-07-02 21:02:38,Cash,225.0
3075,3075,2024-10-29 10:04:45,Transfer,350.0
3076,3076,2024-07-11 07:08:55,Card,200.0
3077,3077,2024-12-11 10:16:12,Cash,425.0
3078,3078,2024-09-03 14:31:17,Card,225.0
3079,3079,2024-01-26 21:59:41,Card,105.0
3080,3080,2024-12-15 11:15:31,Transfer,150.0
3081,3081,2024-04-13 05:21:25,Transfer,70.0
3082,3082,2024-02-10 18:59:36,Card,10.0
3083,3083,2024-12-18 12:01:44,Transfer,35.0
3084,3084,2024-05-01 17:11:04,Card,400.0
3085,3085,2024-05-14 17:03:19,Card,425.0
3086,3086,2024-10-05 04:13:32,Card,255.0
3087,3087,2024-05-28 04:09:51,Card,170.0
3088,3088,2024-12-02 17:44:32,Cash,350.0
3089,3089,2024-01-18 04:29:12,Transfer,20.0
3090,3090,2024-04-27 14:38:07,Card,350.0
3091,3091,2024-03-20 04:44:45,Cash,350.0
3092,3092,2024-06-12 17:13:56,Card,280.0
3093,3093,2024-10-30 14:55:28,Card,350.0
3094,3094,2024-11-08 20:09:08,Card,140.0
3095,3095,2024-03-08 13:47:05,Transfer,40.0
3096,3096,2024-07-21 17:41:53,Card,210.0
3097,3097,2024-12-03 02:08:59,Transfer,425.0
3098,3098,2024-02-18 21:33:40,Transfer,320.0
3099,3099,2024-07-07 18:12:16,Card,180.0
3100,3100,2024-06-23 18:27:23,Card,105.0
3101,3101,2024-07-20 16:49:14,Cash,210.0
3102,3102,2024-04-25 03:57:53,Card,250.0
3103,3103,2024-10-08 09:34:01,Card,40.0
3104,3104,2024-10-05 15:13:38,Transfer,300.0
3105,3105,2024-02-25 05:10:40,Card,50.0
3106,3106,2024-02-05 20:38:06,Card,30.0
3107,3107,2024-01-12 06:05:31,Transfer,240.0
3108,3108,2024-08-25 04:40:52,Transfer,35.0
3109,3109,2024-03-16 04:17:46,Card,120.0
3110,3110,2024-08-14 17:31:13,Card,60.0
3111,3111,2024-04-15 05:48:03,Cash,210.0
3112,3112,2024-02-20 20:31:43,Transfer,340.0
3113,3113,2024-01-21 01:36:08,Card,350.0
3114,3114,2024-01-08 19:22:47,Cash,280.0
3115,3115,2024-01-22 22:29:08,Card,70.0
3116,3116,2024-09-09 21:43:12,Cash,70.0
3117,3117,2024-03-13 17:33:32,Transfer,260.0
3118,3118,2024-01-04 11:15:01,Cash,140.0
3119,3119,2024-12-12 12:49:13,Transfer,150.0
3120,3120,2024-09-22 19:56:32,Transfer,140.0
3121,3121,2024-04-03 15:15:14,Cash,140.0
3122,3122,2024-04-20 06:52:15,Card,70.0
3123,3123,2024-04-08 00:08:47,Card,210.0
3124,3124,2024-02-15 15:01:08,Cash,40.0
3125,3125,2024-04-09 01:02:25,Cash,10.0
3126,3126,2024-06-04 09:49:31,Transfer,30.0
3127,3127,2024-03-28 06:27:22,Card,280.0
3128,3128,2024-07-13 17:44:15,Cash,250.0
3129,3129,2024-03-05 15:38:13,Cash,10.0
3130,3130,2024-03-16 16:25:53,Transfer,210.0
3131,3131,2024-04-14 20:43:39,Cash,140.0
3132,3132,2024-06-07 12:39:10,Transfer,100.0
3133,3133,2024-11-02 14:24:58,Transfer,375.0
3134,3134,2024-08-27 21:06:28,Transfer,50.0
3135,3135,2024-02-10 20:17:36,Card,70.0
3136,3136,2024-05-10 14:43:36,Card,210.0
3137,3137,2024-10-06 08:56:00,Cash,120.0
3138,3138,2024-07-31 05:00:03,Card,70.0
3139,3139,2024-07-15 00:44:38,Card,375.0
3140,3140,2024-02-10 12:19:36,Cash,200.0
3141,3141,2024-07-11 19:19:26,Cash,340.0
3142,3142,2024-06-03 13:14:13,Transfer,240.0
3143,3143,2024-03-17 10:49:00,Transfer,240.0
3144,3144,2024-08-11 11:43:50,Cash,280.0
3145,3145,2024-09-23 00:33:39,Cash,50.0
3146,3146,2024-09-30 00:26:27,Card,140.0
3147,3147,2024-08-30 23:05:07,Transfer,500.0
3148,3148,2024-09-06 20:32:42,Cash,170.0
3149,3149,2024-03-03 22:38:00,Card,340.0
3150,3150,2024-11-15 02:53:22,Card,210.0
3151,3151,2024-02-04 09:45:27,Cash,35.0
3152,3152,2024-05-06 23:59:21,Card,140.0
3153,3153,2024-01-31 09:43:03,Transfer,200.0
3154,3154,2024-05-25 23:01:18,Transfer,210.0
3155,3155,2024-10-23 10:55:22,Card,240.0
3156,3156,2024-06-28 20:09:25,Card,140.0
3157,3157,2024-02-17 20:55:55,Card,35.0
3158,3158,2024-08-25 13:45:18,Transfer,210.0
3159,3159,2024-06-18 03:53:46,Card,225.0
3160,3160,2024-09-09 06:25:43,Cash,240.0
3161,3161,2024-10-08 21:31:19,Card,70.0
3162,3162,2024-11-24 05:57:20,Cash,180.0
3163,3163,2024-09-10 15:42:02,Card,340.0
3164,3164,2024-09-16 20:05:30,Card,40.0
3165,3165,2024-08-14 08:58:57,Card,50.0
3166,3166,2024-08-08 02:07:37,Transfer,375.0
3167,3167,2024-07-17 17:28:51,Card,195.0
3168,3168,2024-01-08 14:57:26,Transfer,240.0
3169,3169,2024-07-20 13:26:38,Card,40.0
3170,3170,2024-04-01 20:17:48,Cash,30.0
3171,3171,2024-02-21 00:46:12,Transfer,250.0
3172,3172,2024-01-24 00:12:49,Transfer,180.0
3173,3173,2024-06-14 02:33:13,Cash,200.0
3174,3174,2024-04-23 16:47:22,Cash,400.0
3175,3175,2024-12-14 15:02:41,Cash,200.0
3176,3176,2024-06-27 00:17:34,Transfer,150.0
3177,3177,2024-05-16 23:26:42,Transfer,40.0
3178,3178,2023-12-30 20:10:31,Cash,210.0
3179,3179,2024-04-03 10:32:00,Transfer,75.0
3180,3180,2024-02-09 12:05:50,Cash,10.0
3181,3181,2024-10-18 21:31:31,Cash,70.0
3182,3182,2024-06-05 15:28:09,Transfer,160.0
3183,3183,2024-10-30 06:02:16,Card,70.0
3184,3184,2024-06-07 06:56:28,Cash,100.0
3185,3185,2024-12-14 17:04:45,Transfer,200.0
3186,3186,2024-01-17 18:20:56,Cash,70.0
3187,3187,2024-07-25 08:17:27,Card,280.0
3188,3188,2024-09-25 12:29:37,Cash,350.0
3189,3189,2024-08-06 07:19:41,Cash,70.0
3190,3190,2024-03-16 07:41:05,Transfer,140.0
3191,3191,2024-02-03 08:07:05,Cash,65.0
3192,3192,2024-02-16 07:37:08,Card,120.0
3193,3193,2024-08-26 14:34:19,Cash,325.0
3194,3194,2024-03-11 04:39:01,Card,130.0
3195,3195,2024-02-08 10:09:10,Transfer,160.0
3196,3196,2024-04-09 20:55:40,Transfer,170.0
3197,3197,2024-12-17 05:39:13,Card,400.0
3198,3198,2024-01-06 19:52:10,Cash,400.0
3199,3199,2024-05-08 22:27:31,Card,75.0
3200,3200,2024-01-03 02:28:14,Transfer,210.0
3201,3201,2024-08-11 01:59:34,Cash,200.0
3202,3202,2024-01-25 19:43:41,Card,200.0
3203,3203,2024-02-21 08:46:50,Transfer,210.0
3204,3204,2024-05-08 13:37:13,Cash,375.0
3205,3205,2024-11-09 22:54:03,Transfer,225.0
3206,3206,2023-12-24 09:58:51,Transfer,120.0
3207,3207,2024-06-30 11:59:30,Transfer,210.0
3208,3208,2024-12-15 21:09:17,Transfer,120.0
3209,3209,2024-05-24 16:45:31,Transfer,180.0
3210,3210,2024-05-24 11:48:14,Cash,160.0
3211,3211,2024-02-04 01:05:22,Card,75.0
3212,3212,2024-03-17 20:17:57,Cash,300.0
3213,3213,2024-05-21 08:09:20,Cash,105.0
3214,3214,2024-12-03 09:23:20,Transfer,35.0
3215,3215,2024-07-30 10:46:20,Cash,30.0
3216,3216,2024-09-22 06:51:27,Cash,10.0
3217,3217,2024-10-20 23:08:50,Cash,50.0
3218,3218,2024-11-22 00:41:20,Transfer,200.0
3219,3219,2024-06-17 12:39:23,Cash,100.0
3220,3220,2024-08-03 00:08:13,Cash,255.0
3221,3221,2024-08-02 15:04:01,Card,210.0
3222,3222,2024-06-11 06:39:40,Transfer,210.0
3223,3223,2024-04-18 10:55:25,Card,35.0
3224,3224,2024-04-06 07:41:08,Cash,70.0
3225,3225,2024-05-30 02:36:25,Cash,160.0
3226,3226,2024-07-23 23:27:03,Transfer,140.0
3227,3227,2024-05-28 19:10:02,Transfer,300.0
3228,3228,2024-10-22 06:22:18,Cash,210.0
3229,3229,2024-09-27 00:30:19,Cash,140.0
3230,3230,2024-01-03 00:36:23,Transfer,425.0
3231,3231,2024-02-29 02:18:12,Cash,375.0
3232,3232,2024-09-02 00:08:22,Cash,300.0
3233,3233,2024-12-16 23:25:23,Card,60.0
3234,3234,2024-06-09 04:18:24,Cash,50.0
3235,3235,2024-01-28 14:37:56,Card,70.0
3236,3236,2024-05-21 20:29:35,Cash,70.0
3237,3237,2024-01-12 17:33:18,Card,260.0
3238,3238,2024-06-01 16:47:50,Transfer,105.0
3239,3239,2024-12-19 21:03:40,Cash,300.0
3240,3240,2024-10-01 02:12:06,Transfer,200.0
3241,3241,2024-08-07 21:35:20,Card,140.0
3242,3242,2024-10-16 11:15:42,Cash,325.0
3243,3243,2024-06-08 07:43:28,Card,70.0
3244,3244,2024-12-15 19:24:39,Card,210.0
3245,3245,2024-03-22 09:38:19,Card,100.0
3246,3246,2024-12-08 14:39:29,Cash,210.0
3247,3247,2024-11-21 14:44:51,Transfer,350.0
3248,3248,2024-10-21 00:51:48,Cash,340.0
3249,3249,2024-12-02 12:17:53,Cash,400.0
3250,3250,2024-11-16 01:02:19,Transfer,325.0
3251,3251,2024-04-11 05:54:58,Transfer,120.0
3252,3252,2024-05-10 22:21:12,Cash,250.0
3253,3253,2024-02-28 21:47:37,Transfer,280.0
3254,3254,2024-11-13 00:50:29,Card,260.0
3255,3255,2024-08-11 11:55:02,Transfer,150.0
3256,3256,2024-02-13 10:09:32,Cash,240.0
3257,3257,2024-10-18 21:13:41,Transfer,75.0
3258,3258,2024-01-12 15:56:14,Transfer,70.0
3259,3259,2024-04-20 20:16:37,Cash,70.0
3260,3260,2024-10-12 10:56:50,Card,50.0
3261,3261,2024-01-21 03:08:20,Transfer,70.0
3262,3262,2024-01-14 00:42:46,Transfer,210.0
3263,3263,2024-05-22 12:14:06,Transfer,65.0
3264,3264,2024-04-06 03:36:54,Cash,300.0
3265,3265,2024-02-24 18:05:13,Transfer,225.0
3266,3266,2024-11-16 02:50:44,Transfer,340.0
3267,3267,2024-06-14 14:56:26,Transfer,280.0
3268,3268,2024-09-30 11:42:21,Transfer,350.0
3269,3269,2024-06-20 17:26:17,Card,210.0
3270,3270,2024-11-16 13:13:06,Card,140.0
3271,3271,2024-08-15 20:59:22,Transfer,170.0
3272,3272,2024-10-06 06:21:47,Cash,140.0
3273,3273,2024-07-09 10:23:51,Transfer,175.0
3274,3274,2024-10-19 22:29:50,Transfer,340.0
3275,3275,2024-11-01 14:18:40,Cash,240.0
3276,3276,2024-10-02 16:25:58,Cash,10.0
3277,3277,2024-05-17 23:17:41,Transfer,70.0
3278,3278,2024-04-15 11:51:17,Transfer,200.0
3279,3279,2024-10-13 08:03:01,Transfer,280.0
3280,3280,2024-09-29 15:57:15,Transfer,240.0
3281,3281,2024-05-20 23:29:29,Transfer,320.0
3282,3282,2024-08-13 20:52:31,Cash,35.0
3283,3283,2024-04-12 11:39:47,Transfer,140.0
3284,3284,2024-10-14 10:09:27,Transfer,375.0
3285,3285,2024-04-11 09:12:52,Card,255.0
3286,3286,2024-09-29 18:55:07,Cash,150.0
3287,3287,2024-06-13 05:40:12,Transfer,340.0
3288,3288,2024-07-27 07:37:51,Cash,140.0
3289,3289,2024-01-09 18:00:54,Card,175.0
3290,3290,2024-07-21 13:00:16,Card,400.0
3291,3291,2024-08-28 21:08:34,Transfer,20.0
3292,3292,2024-09-14 21:40:41,Card,150.0
3293,3293,2024-10-07 17:29:09,Cash,60.0
3294,3294,2024-07-27 13:31:29,Transfer,425.0
3295,3295,2023-12-26 03:26:20,Card,120.0
3296,3296,2024-06-17 21:58:53,Cash,225.0
3297,3297,2024-05-17 09:38:19,Cash,140.0
3298,3298,2024-07-16 07:46:05,Card,30.0
3299,3299,2024-07-22 06:37:54,Cash,30.0
3300,3300,2024-04-10 07:35:44,Transfer,50.0
3301,3301,2024-04-13 03:42:14,Cash,425.0
3302,3302,2024-02-06 02:06:45,Transfer,210.0
3303,3303,2024-09-09 10:21:01,Cash,210.0
3304,3304,2024-10-03 04:17:12,Cash,350.0
3305,3305,2024-01-06 14:50:32,Cash,50.0
3306,3306,2024-12-01 11:12:24,Cash,210.0
3307,3307,2023-12-26 10:21:14,Transfer,30.0
3308,3308,2024-08-04 06:26:21,Cash,140.0
3309,3309,2024-09-07 08:07:23,Card,150.0
3310,3310,2024-04-19 07:50:46,Card,30.0
3311,3311,2024-01-25 14:30:44,Card,70.0
3312,3312,2024-09-23 02:41:17,Card,340.0
3313,3313,2024-04-25 23:04:26,Transfer,100.0
3314,3314,2024-12-18 14:51:29,Transfer,350.0
3315,3315,2024-05-16 10:09:43,Cash,75.0
3316,3316,2024-11-30 12:59:34,Cash,210.0
3317,3317,2024-02-06 14:32:40,Cash,225.0
3318,3318,2024-09-21 23:58:44,Card,70.0
3319,3319,2024-02-14 04:47:08,Cash,400.0
3320,3320,2024-03-11 10:45:14,Card,140.0
3321,3321,2024-08-21 11:39:46,Cash,120.0
3322,3322,2024-11-27 19:17:05,Cash,250.0
3323,3323,2024-02-25 14:17:55,Transfer,140.0
3324,3324,2024-05-19 05:24:17,Cash,70.0
3325,3325,2024-07-22 22:35:12,Transfer,170.0
3326,3326,2024-12-05 12:12:16,Cash,140.0
3327,3327,2024-11-14 23:52:44,Transfer,280.0
3328,3328,2023-12-24 19:55:02,Card,90.0
3329,3329,2024-01-10 13:12:39,Card,170.0
3330,3330,2024-11-08 19:19:53,Cash,85.0
3331,3331,2024-10-27 09:59:01,Card,120.0
3332,3332,2024-01-03 23:06:06,Card,255.0
3333,3333,2024-12-06 20:59:19,Cash,60.0
3334,3334,2024-09-05 14:24:13,Cash,140.0
3335,3335,2024-07-19 07:19:10,Transfer,70.0
3336,3336,2024-08-21 07:44:39,Cash,105.0
3337,3337,2024-08-21 15:54:50,Transfer,140.0
3338,3338,2024-05-03 05:08:50,Card,105.0
3339,3339,2024-06-14 15:04:23,Card,350.0
3340,3340,2024-10-10 01:35:54,Card,140.0
3341,3341,2024-08-16 19:10:08,Card,150.0
3342,3342,2024-12-21 04:35:57,Transfer,280.0
3343,3343,2024-11-18 08:44:19,Card,135.0
3344,3344,2024-09-22 05:42:10,Cash,225.0
3345,3345,2024-10-07 13:42:19,Transfer,70.0
3346,3346,2024-04-08 04:16:00,Card,400.0
3347,3347,2024-07-17 00:03:48,Cash,105.0
3348,3348,2024-02-01 13:43:22,Card,170.0
3349,3349,2024-06-16 01:02:48,Cash,425.0
3350,3350,2024-01-18 09:12:29,Cash,70.0
3351,3351,2024-05-21 21:42:56,Transfer,225.0
3352,3352,2023-12-26 02:00:24,Cash,80.0
3353,3353,2024-04-29 12:53:22,Transfer,120.0
3354,3354,2024-10-29 18:14:24,Transfer,60.0
3355,3355,2024-01-25 17:55:28,Cash,255.0
3356,3356,2024-07-14 01:16:20,Transfer,35.0
3357,3357,2024-07-28 12:32:25,Card,75.0
3358,3358,2024-07-08 00:16:19,Cash,340.0
3359,3359,2024-03-30 09:02:27,Card,280.0
3360,3360,2024-07-24 20:57:42,Transfer,400.0
3361,3361,2024-09-18 03:36:18,Transfer,70.0
3362,3362,2024-04-17 22:06:50,Card,350.0
3363,3363,2024-11-17 21:33:47,Transfer,400.0
3364,3364,2024-05-20 18:12:09,Cash,225.0
3365,3365,2024-02-16 02:23:13,Cash,150.0
3366,3366,2024-04-26 12:49:09,Cash,280.0
3367,3367,2024-06-10 03:54:13,Card,280.0
3368,3368,2024-04-16 09:37:57,Transfer,40.0
3369,3369,2024-11-04 21:58:09,Card,375.0
3370,3370,2024-09-13 07:32:34,Transfer,90.0
3371,3371,2024-01-03 11:14:14,Card,40.0
3372,3372,2024-04-15 20:13:45,Card,105.0
3373,3373,2024-08-24 03:24:58,Transfer,140.0
3374,3374,2024-06-19 18:27:15,Cash,280.0
3375,3375,2024-09-27 13:36:03,Transfer,135.0
3376,3376,2024-03-30 16:44:07,Transfer,105.0
3377,3377,2024-10-14 06:20:48,Transfer,30.0
3378,3378,2024-10-24 05:32:42,Transfer,210.0
3379,3379,2024-11-23 21:40:41,Transfer,120.0
3380,3380,2024-11-03 05:38:32,Cash,255.0
3381,3381,2024-01-02 16:34:28,Card,280.0
3382,3382,2024-07-13 00:25:10,Transfer,140.0
3383,3383,2024-03-21 17:15:49,Cash,160.0
3384,3384,2024-07-02 17:18:05,Transfer,260.0
3385,3385,2024-09-11 22:22:05,Card,320.0
3386,3386,2024-12-22 16:05:59,Transfer,140.0
3387,3387,2024-10-07 16:33:08,Card,170.0
3388,3388,2024-12-05 07:21:21,Cash,240.0
3389,3389,2024-02-02 10:40:25,Transfer,30.0
3390,3390,2024-08-08 22:54:03,Card,75.0
3391,3391,2024-08-06 03:35:21,Cash,120.0
3392,3392,2024-05-15 02:42:42,Transfer,130.0
3393,3393,2024-06-03 09:58:41,Cash,75.0
3394,3394,2024-09-09 22:47:45,Transfer,140.0
3395,3395,2024-03-27 08:04:06,Cash,200.0
3396,3396,2024-02-08 18:01:04,Transfer,105.0
3397,3397,2024-01-31 01:14:34,Card,65.0
3398,3398,2024-07-31 10:56:29,Transfer,80.0
3399,3399,2024-03-25 04:52:54,Cash,300.0
3400,3400,2024-04-04 23:11:25,Cash,35.0
3401,3401,2024-02-26 03:08:59,Transfer,70.0
3402,3402,2024-10-13 17:40:55,Cash,120.0
3403,3403,2024-08-20 16:31:08,Transfer,120.0
3404,3404,2024-07-21 16:25:11,Transfer,105.0
3405,3405,2024-11-14 07:05:30,Card,200.0
3406,3406,2024-02-14 11:16:27,Card,70.0
3407,3407,2024-04-23 16:31:36,Cash,160.0
3408,3408,2024-07-28 16:08:21,Card,10.0
3409,3409,2024-03-24 15:37:06,Cash,30.0
3410,3410,2024-05-16 00:35:22,Card,210.0
3411,3411,2024-08-21 09:43:22,Transfer,70.0
3412,3412,2024-09-19 14:13:29,Cash,70.0
3413,3413,2024-05-27 20:47:31,Card,225.0
3414,3414,2024-10-06 03:21:33,Cash,175.0
3415,3415,2024-12-04 11:34:59,Cash,105.0
3416,3416,2024-02-16 20:37:34,Cash,255.0
3417,3417,2024-06-13 12:42:51,Cash,70.0
3418,3418,2024-11-02 06:23:31,Transfer,35.0
3419,3419,2024-04-23 13:55:08,Cash,60.0
3420,3420,2024-04-20 02:33:45,Cash,90.0
3421,3421,2024-06-24 23:56:07,Transfer,140.0
3422,3422,2024-12-10 21:54:18,Transfer,320.0
3423,3423,2024-06-24 23:35:29,Transfer,350.0
3424,3424,2024-12-21 03:20:30,Card,85.0
3425,3425,2024-06-05 18:49:47,Transfer,140.0
3426,3426,2024-01-26 21:21:00,Card,150.0
3427,3427,2024-04-03 19:29:40,Cash,210.0
3428,3428,2023-12-27 16:12:45,Cash,120.0
3429,3429,2024-08-14 03:23:40,Card,50.0
3430,3430,2024-12-13 20:54:23,Transfer,400.0
3431,3431,2024-03-04 14:17:40,Cash,150.0
3432,3432,2024-05-23 20:06:11,Transfer,210.0
3433,3433,2024-10-09 23:05:19,Cash,240.0
3434,3434,2024-10-30 23:05:24,Cash,250.0
3435,3435,2024-07-07 04:35:41,Card,280.0
3436,3436,2024-04-04 11:12:16,Cash,280.0
3437,3437,2024-03-04 01:25:27,Card,210.0
3438,3438,2024-05-13 09:58:58,Card,30.0
3439,3439,2024-05-26 18:13:44,Transfer,75.0
3440,3440,2024-02-02 11:46:29,Transfer,50.0
3441,3441,2024-08-23 18:27:36,Cash,70.0
3442,3442,2024-12-15 00:35:11,Transfer,350.0
3443,3443,2024-04-28 08:16:13,Transfer,80.0
3444,3444,2024-03-14 20:44:10,Cash,350.0
3445,3445,2024-11-13 01:38:28,Cash,200.0
3446,3446,2024-04-05 17:35:08,Cash,160.0
3447,3447,2024-01-29 23:05:29,Transfer,200.0
3448,3448,2024-03-11 12:34:34,Cash,240.0
3449,3449,2024-08-25 10:14:44,Card,70.0
3450,3450,2024-01-20 01:00:01,Cash,160.0
3451,3451,2024-03-09 22:00:21,Card,280.0
3452,3452,2024-07-11 06:15:03,Transfer,70.0
3453,3453,2024-06-05 18:28:58,Transfer,70.0
3454,3454,2024-10-18 01:25:05,Card,70.0
3455,3455,2024-09-16 17:44:00,Card,300.0
3456,3456,2024-09-23 14:12:44,Cash,255.0
3457,3457,2024-07-13 16:13:22,Card,350.0
3458,3458,2024-04-03 13:46:08,Card,200.0
3459,3459,2024-02-23 05:11:36,Card,200.0
3460,3460,2024-08-11 01:08:15,Card,140.0
3461,3461,2024-08-01 22:10:18,Cash,225.0
3462,3462,2024-04-24 07:03:39,Cash,325.0
3463,3463,2023-12-30 10:26:45,Transfer,70.0
3464,3464,2024-07-23 14:12:07,Cash,70.0
3465,3465,2024-09-18 17:01:26,Card,300.0
3466,3466,2024-04-25 01:49:06,Transfer,400.0
3467,3467,2024-03-27 04:48:58,Cash,200.0
3468,3468,2024-12-10 04:14:06,Cash,140.0
3469,3469,2023-12-29 16:21:11,Cash,500.0
3470,3470,2024-06-27 12:58:35,Card,320.0
3471,3471,2024-08-06 04:35:10,Card,350.0
3472,3472,2024-05-06 07:36:03,Cash,135.0
3473,3473,2024-11-17 16:06:09,Card,50.0
3474,3474,2024-09-14 13:00:45,Transfer,200.0
3475,3475,2024-05-19 17:54:15,Cash,150.0
3476,3476,2024-10-06 05:56:53,Card,65.0
3477,3477,2024-01-06 12:32:39,Cash,260.0
3478,3478,2024-09-24 12:08:52,Transfer,90.0
3479,3479,2024-06-01 14:32:58,Transfer,225.0
3480,3480,2024-02-29 06:05:57,Cash,200.0
3481,3481,2024-02-27 22:59:16,Cash,140.0
3482,3482,2024-04-16 17:28:17,Card,350.0
3483,3483,2024-07-30 19:55:10,Cash,160.0
3484,3484,2024-10-07 00:27:26,Transfer,240.0
3485,3485,2024-10-22 22:38:20,Card,280.0
3486,3486,2024-05-09 13:14:43,Transfer,425.0
3487,3487,2024-01-02 04:59:54,Card,280.0
3488,3488,2024-10-31 07:04:35,Transfer,60.0
3489,3489,2024-10-06 21:35:36,Transfer,45.0
3490,3490,2024-03-29 13:55:34,Card,80.0
3491,3491,2024-03-10 17:19:36,Card,200.0
3492,3492,2024-10-16 21:30:44,Transfer,30.0
3493,3493,2024-10-09 06:44:07,Cash,150.0
3494,3494,2024-04-22 20:26:24,Cash,130.0
3495,3495,2024-05-07 22:58:43,Transfer,30.0
3496,3496,2024-01-25 01:20:35,Transfer,350.0
3497,3497,2024-04-08 10:10:14,Card,320.0
3498,3498,2024-11-23 09:25:03,Transfer,40.0
3499,3499,2024-01-26 06:13:57,Card,70.0
3500,3500,2024-04-19 14:02:00,Cash,70.0
3501,3501,2024-04-05 13:13:40,Cash,135.0
3502,3502,2024-06-24 23:56:04,Cash,300.0
3503,3503,2024-11-28 02:35:04,Transfer,140.0
3504,3504,2024-09-11 18:44:12,Transfer,120.0
3505,3505,2024-11-30 08:00:11,Card,400.0
3506,3506,2024-08-20 02:09:33,Card,200.0
3507,3507,2024-09-21 18:26:09,Transfer,70.0
3508,3508,2024-02-15 05:15:34,Cash,20.0
3509,3509,2024-06-09 07:00:00,Card,240.0
3510,3510,2024-10-29 13:04:12,Transfer,195.0
3511,3511,2024-03-06 07:07:27,Cash,70.0
3512,3512,2024-01-17 12:56:12,Transfer,400.0
3513,3513,2024-01-30 03:49:40,Transfer,105.0
3514,3514,2024-01-11 17:32:46,Cash,200.0
3515,3515,2024-11-09 10:41:12,Cash,90.0
3516,3516,2024-06-08 10:27:35,Transfer,10.0
3517,3517,2024-02-06 22:51:27,Cash,10.0
3518,3518,2024-04-19 20:32:56,Card,70.0
3519,3519,2024-10-15 20:23:30,Transfer,280.0
3520,3520,2024-07-20 07:16:22,Transfer,280.0
3521,3521,2024-11-28 04:34:16,Cash,50.0
3522,3522,2024-04-02 13:18:58,Cash,100.0
3523,3523,2024-11-09 08:54:34,Cash,320.0
3524,3524,2024-05-16 19:17:18,Transfer,210.0
3525,3525,2024-06-06 06:11:19,Transfer,140.0
3526,3526,2024-04-16 04:33:00,Cash,70.0
3527,3527,2024-05-11 18:09:49,Transfer,160.0
3528,3528,2024-11-07 02:55:10,Cash,175.0
3529,3529,2024-03-07 18:20:24,Transfer,180.0
3530,3530,2024-10-17 00:43:36,Transfer,140.0
3531,3531,2023-12-26 01:59:19,Cash,80.0
3532,3532,2024-11-17 08:11:31,Card,350.0
3533,3533,2024-12-15 18:01:19,Card,350.0
3534,3534,2024-04-02 21:17:24,Transfer,35.0
3535,3535,2024-07-22 18:30:16,Cash,240.0
3536,3536,2024-03-03 05:44:51,Transfer,70.0
3537,3537,2024-04-11 13:07:14,Transfer,300.0
3538,3538,2024-07-31 17:42:47,Card,210.0
3539,3539,2024-07-20 05:29:06,Card,260.0
3540,3540,2024-05-29 04:41:26,Transfer,70.0
3541,3541,2024-09-19 01:25:30,Card,50.0
3542,3542,2024-08-17 06:04:16,Transfer,200.0
3543,3543,2024-08-07 13:51:06,Card,70.0
3544,3544,2024-05-29 08:36:45,Card,80.0
3545,3545,2024-07-28 00:48:19,Card,40.0
3546,3546,2024-04-26 12:38:17,Card,50.0
3547,3547,2024-02-10 16:11:51,Cash,140.0
3548,3548,2024-10-06 04:30:11,Cash,40.0
3549,3549,2024-09-23 04:59:30,Cash,90.0
3550,3550,2024-10-01 20:07:44,Transfer,200.0
3551,3551,2024-11-20 17:04:59,Cash,85.0
3552,3552,2024-05-22 20:27:06,Card,10.0
3553,3553,2024-09-11 09:56:00,Card,425.0
3554,3554,2024-09-17 01:10:21,Transfer,70.0
3555,3555,2024-03-19 01:59:32,Transfer,45.0
3556,3556,2024-02-16 22:46:00,Transfer,40.0
3557,3557,2024-03-08 12:47:37,Card,425.0
3558,3558,2024-01-24 10:34:54,Transfer,425.0
3559,3559,2024-03-05 08:20:59,Transfer,425.0
3560,3560,2024-09-29 00:42:46,Transfer,210.0
3561,3561,2024-07-22 17:38:53,Transfer,140.0
3562,3562,2024-12-03 11:26:15,Transfer,150.0
3563,3563,2024-12-13 11:25:29,Cash,375.0
3564,3564,2024-03-09 08:13:28,Cash,350.0
3565,3565,2024-07-16 09:31:02,Card,210.0
3566,3566,2024-03-13 19:06:51,Card,350.0
3567,3567,2024-09-07 08:53:08,Card,195.0
3568,3568,2024-04-27 12:35:12,Cash,160.0
3569,3569,2024-04-02 10:56:42,Card,250.0
3570,3570,2024-05-13 02:38:28,Transfer,200.0
3571,3571,2024-10-18 03:23:37,Transfer,210.0
